Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
mehmet,TR,iPad,0,ödüllü filmler,Chernobyl 1986,select,title_results,2022-03-13 08:00:12
mehmet,TR,iPad,0,,Love & Other Drugs,play,prequery_results,2021-11-06 13:44:49
mehmet,TR,iPad,0,,Love & Other Drugs,select,prequery_results,2021-11-06 13:44:40
mehmet,TR,iPad,0,,Unfaithful,play,prequery_results,2021-11-06 13:37:55
mehmet,TR,iPad,0,,Unfaithful,select,prequery_results,2021-11-06 13:37:50
mehmet,TR,iPad,0,kardeşl,A Tale of Three Sisters,play,title_results,2021-08-29 15:24:38
mehmet,TR,iPad,0,kardeşl,A Tale of Three Sisters,select,title_results,2021-08-29 15:24:29
mehmet,TR,iPad,0,kardeşl,Recep İvedik 6,select,title_results,2021-08-29 15:24:23
mehmet,TR,iPad,0,muhsin bey,The Professor and the Madman,select,title_results,2021-08-08 08:27:20
mehmet,TR,iPad,0,muhsin bey,Şekerpare,select,title_results,2021-08-08 08:27:08
mehmet,TR,iPhone,0,stronger,Nightcrawler,select,title_results,2021-07-20 04:41:05
mehmet,TR,iPad,0,kız kar,Eat Pray Love,play,,2021-06-05 20:23:44
mehmet,TR,iPad,0,kız kar,Eat Pray Love,select,,2021-06-05 20:23:31
mehmet,TR,iPad,0,kız kar,A Tale of Three Sisters,play,,2021-06-05 15:56:08
mehmet,TR,iPad,0,kız kar,A Tale of Three Sisters,select,,2021-06-05 15:56:05
mehmet,TR,iPad,0,,The Players,select,,2021-06-05 15:55:19
mehmet,TR,iPad,0,eldese,Much Loved,select,,2021-05-22 05:10:18
mehmet,TR,iPad,0,eldese,"The Mess You Leave Behind: Limited Series: ""Downward Spiral""",play,,2021-05-21 20:45:24
mehmet,TR,iPad,0,eldese,,select,,2021-05-21 20:45:06
mehmet,TR,iPad,0,des,The Boy Next Door,select,,2021-05-21 20:44:01
mehmet,TR,iPad,0,slippers,Sleepers,select,,2021-04-27 15:10:43
mehmet,TR,iPad,0,coroner ,,select,,2021-02-27 09:43:46
mehmet,TR,iPad,0,coroner ,,select,,2021-02-27 09:43:28
mehmet,TR,iPad,0,the missing,Boy Missing,select,,2021-02-12 20:29:41
mehmet,TR,iPad,0,the missing,The Missing Person,select,,2021-02-12 20:29:35
mehmet,TR,iPad,0,azınlık,To Better Days,play,,2021-02-05 18:04:13
mehmet,TR,iPad,0,azınlık,To Better Days,select,,2021-02-05 18:03:58
mehmet,TR,iPad,0,azınlık,Minority Report,play,,2021-02-05 17:20:56
mehmet,TR,iPad,0,azınlık,Minority Report,select,,2021-02-05 17:20:06
mehmet,TR,iPad,0,the missing,Sightless,select,,2021-02-03 20:17:37
mehmet,TR,iPad,0,the missing,,select,,2021-02-03 20:17:29
mehmet,TR,iPad,0,the missing,The Missing Lynx,select,,2021-02-03 19:54:54
mehmet,TR,iPad,0,the missing,,select,,2021-02-03 19:27:37
mehmet,TR,iPad,0,the missing,,select,,2021-02-03 19:26:01
mehmet,TR,iPad,0,the missing,,select,,2021-02-03 19:25:35
mehmet,TR,iPad,0,the missing,"Lupin: Part 1: ""Chapter 1""",play,,2021-02-03 18:10:16
mehmet,TR,iPad,0,the missing,,select,,2021-02-03 18:10:10
mehmet,TR,iPad,0,the missing,Lost Girls,select,,2021-02-03 18:09:34
mehmet,TR,iPad,0,the missing,,select,,2021-02-03 18:09:09
mehmet,TR,iPad,0,the missing,Hostiles,select,,2021-02-03 18:08:40
mehmet,TR,iPad,0,öza,"Ozark: Season 1: ""Sugarwood""",play,,2020-12-04 16:31:01
mehmet,TR,iPad,0,öza,,select,,2020-12-04 16:30:58
mehmet,TR,iPad,0,glo,,select,,2020-12-01 23:06:49
mehmet,TR,iPad,0,glo,,select,,2020-12-01 23:06:32
mehmet,TR,iPad,0,acure,A Cure for Wellness,select,,2020-12-01 23:05:36
mehmet,TR,iPad,0,acure,Fractured,select,,2020-12-01 23:05:28
mehmet,TR,iPad,0,,The Life Ahead,play,,2020-11-22 19:39:46
mehmet,TR,iPad,0,,The Life Ahead,select,,2020-11-22 19:39:41
mehmet,TR,iPad,0,,The Life Ahead,select,,2020-11-22 19:39:30
mehmet,TR,iPad,0,,Much Loved,select,,2020-11-22 19:38:43
mehmet,TR,iPad,0,,Hustlers,select,,2020-11-22 19:38:21
mehmet,TR,iPad,0,,Rebecca,play,,2020-11-22 19:33:31
mehmet,TR,iPad,0,,Rebecca,select,,2020-11-22 19:33:12
mehmet,TR,iPad,0,,Noah,select,,2020-11-22 19:32:35
mehmet,TR,iPad,0,,Aşk Tesadüfleri Sever 2,select,,2020-11-22 19:32:17
mehmet,TR,iPad,0,gun,Gun City,select,,2020-11-22 19:29:35
mehmet,TR,iPad,0,out,,select,,2020-10-28 09:39:45
mehmet,TR,iPad,0,,Addicted,select,,2020-09-25 12:01:39
mehmet,TR,iPad,0,the s,,select,,2020-09-25 11:19:18
mehmet,TR,iPad,0,the s,The Silence,select,,2020-09-25 11:19:16
mehmet,TR,iPad,0,the s,"The Sinner: Season 2: Julian: ""Part VI""",play,,2020-09-25 11:06:14
mehmet,TR,iPad,0,the s,,select,,2020-09-25 11:05:58
mehmet,TR,iPad,0,the s,,select,,2020-09-25 11:05:52
mehmet,TR,iPad,0,the s,,select,,2020-09-25 11:05:48
mehmet,TR,iPad,0,hızlan,6 Years,play,,2020-09-18 20:27:05
mehmet,TR,iPad,0,hızlan,6 Years,select,,2020-09-18 20:26:48
mehmet,TR,iPad,0,hızlan,No Strings Attached,play,,2020-09-18 20:17:40
mehmet,TR,iPad,0,hızlan,No Strings Attached,select,,2020-09-18 20:17:28
mehmet,TR,iPad,0,hızlan,Gerald's Game,select,,2020-09-18 20:17:16
mehmet,TR,iPad,0,hızlan,Hustlers,select,,2020-09-18 20:17:05
mehmet,TR,iPad,0,hızlan,Duck Butter,play,,2020-09-18 20:15:37
mehmet,TR,iPad,0,hızlan,Duck Butter,select,,2020-09-18 20:15:32
mehmet,TR,iPad,0,ava,,select,,2020-09-17 17:54:09
mehmet,TR,iPad,0,desi,,select,,2020-08-09 19:52:10
mehmet,TR,iPad,0,des,"Dark Desire: Season 1: ""It's Just Sex""",play,,2020-08-09 04:40:49
mehmet,TR,iPad,0,des,,select,,2020-08-09 04:40:46
mehmet,TR,iPad,0,inci,İncir Reçeli 2,play,,
mehmet,TR,iPad,0,börü,"Wolf: Season 1: ""White Like Snow""",play,,
mehmet,TR,iPad,0,inci,İncir Reçeli 2,select,,
mehmet,TR,iPad,0,börü,,select,,
mehmet,TR,Android Phone,0,unor,,select,,
mehmet,TR,HTML 5,0,ann,My Mother,play,,
mehmet,TR,iPad,0,masum ,"Innocent: Season 1: ""Episode 8""",play,,
mehmet,TR,iPad,0,masum ,,select,,
mehmet,TR,iPad,0,masum ,,select,,
mehmet,TR,iPad,0,masum ,Görümce,select,,
nergiz,TR,iPad,0,lucy,In Time,select,title_results,2023-12-01 18:34:18
nergiz,TR,iPad,0,lucy,Lucy,play,title_results,2023-12-01 16:54:24
nergiz,TR,iPad,0,lucy,Lucy,select,title_results,2023-12-01 16:54:10
nergiz,TR,iPhone,0,reply,,select,title_results,2023-11-04 11:54:30
nergiz,TR,iPad,0,summer,,select,title_results,2023-11-01 19:35:25
nergiz,TR,iPad,0,,,select,prequery_results,2023-10-25 18:43:36
nergiz,TR,iPad,0,,,select,prequery_results,2023-10-25 18:43:18
nergiz,TR,iPad,0,,6 Underground,select,prequery_results,2023-10-25 18:31:50
nergiz,TR,iPad,0,,Fair Play,select,prequery_results,2023-10-25 18:31:42
nergiz,TR,iPad,0,,Last Night in Soho,select,prequery_results,2023-09-12 20:16:10
nergiz,TR,iPad,0,oppen,Man on Fire,select,title_results,2023-08-08 14:40:05
nergiz,TR,iPhone,0,kleo,,select,title_results,2023-05-25 08:25:43
nergiz,TR,iPad,0,,Chokehold,select,prequery_results,2023-04-25 17:13:35
nergiz,TR,iPad,0,,The Gray Man,select,prequery_results,2023-04-25 17:09:59
nergiz,TR,iPad,0,,,select,prequery_results,2023-04-25 17:09:31
nergiz,TR,iPad,0,açlık,Hunger,select,title_results,2023-04-25 17:08:04
nergiz,TR,iPad,0,baraka,,select,title_results,2023-04-25 16:58:04
nergiz,TR,HTML 5,0,sweety,,play,title_results,2023-02-17 20:01:38
nergiz,TR,HTML 5,0,sweety,,play,title_results,2023-02-17 20:01:38
nergiz,TR,HTML 5,0,sweety,Sweetie,play,title_results,2023-02-17 19:22:05
nergiz,TR,HTML 5,0,sweety,Sweetie,play,title_results,2023-02-17 19:22:05
nergiz,TR,iPhone,0,from,"From Scratch: Limited Series: ""First Tastes""",play,title_results,2022-12-28 19:25:19
nergiz,TR,iPhone,0,from,,select,title_results,2022-12-28 19:24:14
nergiz,TR,iPhone,0,fırtına anı,Mirage,play,title_results,2022-11-29 16:25:02
nergiz,TR,iPhone,0,fırtına anı,Mirage,select,title_results,2022-11-29 16:24:09
nergiz,TR,iPad,0,kör,Another Round,play,title_results,2022-11-14 20:14:43
nergiz,TR,iPad,0,kör,Another Round,select,title_results,2022-11-14 20:14:17
nergiz,TR,iPad,0,wanted,,select,title_results,2022-11-12 17:57:06
nergiz,TR,iPad,0,wanted,Wanted,select,title_results,2022-11-12 17:56:53
nergiz,TR,iPad,0,soy,,select,prequery_results,2022-11-08 18:19:57
nergiz,TR,iPad,0,soy,Inglourious Basterds,play,title_results,2022-11-08 15:48:48
nergiz,TR,iPad,0,soy,Inglourious Basterds,select,title_results,2022-11-08 15:48:46
nergiz,TR,iPad,0,sha,"Shards of Her: Season 1: ""Episode 1""",play,title_results,2022-10-31 17:01:26
nergiz,TR,iPad,0,sha,,select,title_results,2022-10-31 17:01:14
nergiz,TR,iPad,0,,Bloodshot,select,prequery_results,2022-10-13 20:52:02
nergiz,TR,iPad,0,clar,"Clark: Limited Series: ""Being the Best at Being the Best Was Not My Thing, So I Decided to Be the Best at Being the Worst""",play,title_results,2022-10-13 20:42:56
nergiz,TR,iPad,0,clar,,select,title_results,2022-10-13 20:41:57
nergiz,TR,iPad,0,güne,,select,title_results,2022-06-16 19:30:49
nergiz,TR,iPad,0,,,select,prequery_results,2022-05-31 20:57:51
nergiz,TR,iPhone,0,ternel,,select,title_results,2022-05-16 16:03:47
nergiz,TR,iPhone,0,ternel,,select,title_results,2022-05-16 16:03:25
nergiz,TR,iPhone,0,arınm,The Purge,select,title_results,2022-05-09 23:10:16
nergiz,TR,iPad,0,trapp,,select,title_results,2022-05-05 16:49:35
nergiz,TR,iPad,0,trapp,"Trapped: Season 1: ""Episode 1""",play,title_results,2022-05-05 16:48:50
nergiz,TR,iPad,0,trapp,,select,title_results,2022-05-05 16:48:30
nergiz,TR,iPad,0,,Entrapment,select,prequery_results,2022-04-24 20:50:46
nergiz,TR,iPad,0,,Entrapment,select,prequery_results,2022-04-24 20:50:38
nergiz,TR,iPad,0,inheritance,"Emily in Paris: Season 1: ""Sexy or Sexist""",play,title_results,2022-04-14 19:22:21
nergiz,TR,iPad,0,inheritance,,select,title_results,2022-04-14 19:21:58
nergiz,TR,iPad,0,inheritance,To the Bone,select,title_results,2022-04-14 19:20:43
nergiz,TR,iPad,0,inheritance,Through My Window,select,title_results,2022-04-14 19:20:02
nergiz,TR,iPad,0,,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,play,prequery_results,2022-03-31 18:59:02
nergiz,TR,iPad,0,,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,select,prequery_results,2022-03-31 18:58:58
nergiz,TR,iPad,0,,"Wild Abandon: Limited Series: ""Episode 1""",play,prequery_results,2022-03-31 17:54:33
nergiz,TR,iPad,0,,,select,prequery_results,2022-03-31 17:54:22
nergiz,TR,iPad,0,sevg,The Last Letter From Your Lover,play,title_results,2022-03-20 19:37:04
nergiz,TR,iPad,0,sevg,The Last Letter From Your Lover,select,title_results,2022-03-20 19:36:58
nergiz,TR,iPad,0,life dea,"Love, Death & Robots: Volume 2: ""Automated Customer Service""",play,title_results,2022-03-18 19:38:15
nergiz,TR,iPad,0,life dea,"Love, Death & Robots: Volume 1: ""SONNIE'S EDGE""",play,title_results,2022-03-18 19:22:07
nergiz,TR,iPad,0,life dea,,select,title_results,2022-03-18 19:21:21
nergiz,TR,iPad,0,life dea,,select,title_results,2022-03-18 19:20:40
nergiz,TR,iPhone,0,dangal,Dangal,play,title_results,2022-02-23 20:18:46
nergiz,TR,iPhone,0,dangal,Dangal,select,title_results,2022-02-23 20:18:43
nergiz,TR,iPad,0,,The Power of the Dog,play,prequery_results,2022-02-15 19:54:05
nergiz,TR,iPad,0,,The Power of the Dog,select,prequery_results,2022-02-15 18:12:09
nergiz,TR,iPad,0,dört,Four Minutes,select,title_results,2022-02-15 18:10:54
nergiz,TR,iPad,0,dört,Four Minutes,select,title_results,2022-02-15 18:10:08
nergiz,TR,iPad,0,dörr,,select,title_results,2022-02-15 18:09:53
nergiz,TR,iPad,0,six feet under,,select,title_results,2022-02-04 19:31:55
nergiz,TR,iPad,0,six feet under,,select,title_results,2022-02-04 19:31:08
nergiz,TR,iPad,0,spiderman evden uzakta,Justice League,play,title_results,2022-01-30 19:10:50
nergiz,TR,iPad,0,spiderman evden uzakta,Justice League,select,title_results,2022-01-30 19:10:47
nergiz,TR,iPad,0,spiderman evden uzakta,Venom,play,title_results,2022-01-30 18:59:48
nergiz,TR,iPad,0,spiderman evden uzakta,Venom,select,title_results,2022-01-30 18:59:38
nergiz,TR,iPad,0,spiderman evden uzakta,Spider-Man,play,title_results,2022-01-30 18:58:46
nergiz,TR,iPad,0,spiderman evden uzakta,Spider-Man,select,title_results,2022-01-30 18:58:38
nergiz,TR,iPad,0,spider,Spider-Man: Homecoming,select,title_results,2022-01-30 18:57:46
nergiz,TR,iPad,0,,Spider-Man: Homecoming,select,prequery_results,2022-01-30 16:53:53
nergiz,TR,iPad,0,,Spider-Man: Homecoming,play,prequery_results,2022-01-29 20:20:42
nergiz,TR,iPad,0,,Spider-Man: Homecoming,select,prequery_results,2022-01-29 20:20:27
nergiz,TR,iPad,0,,,select,prequery_results,2022-01-29 20:19:57
nergiz,TR,iPad,0,,Mother/Android,select,prequery_results,2022-01-27 19:22:57
nergiz,TR,iPad,0,altered car,,select,title_results,2022-01-27 19:21:05
nergiz,TR,iPad,0,godfather,The Devil's Advocate,select,title_results,2022-01-27 19:14:35
nergiz,TR,iPad,0,boo,,select,title_results,2022-01-27 19:12:11
nergiz,TR,iPad,0,dune,The King,select,title_results,2022-01-25 20:03:49
nergiz,TR,iPad,0,dune,Cem Yılmaz: Diamond Elite Platinum Plus,play,title_results,2022-01-25 17:45:09
nergiz,TR,iPad,0,dune,Cem Yılmaz: Diamond Elite Platinum Plus,select,title_results,2022-01-25 17:45:02
nergiz,TR,iPad,0,,"Ozark: Season 4: ""The Beginning of the End""",play,prequery_results,2022-01-23 17:14:06
nergiz,TR,iPad,0,,,select,prequery_results,2022-01-23 17:14:02
nergiz,TR,iPad,0,el ino,The Woman in the Window,select,title_results,2022-01-23 17:13:22
nergiz,TR,iPad,0,el ino,,select,title_results,2022-01-23 17:11:54
nergiz,TR,iPad,0,el ino,The Occupant,select,title_results,2022-01-23 17:11:10
nergiz,TR,iPad,0,el ino,,select,title_results,2022-01-23 14:16:55
nergiz,TR,iPad,0,el ino,"The Innocent: Limited Series: ""Episode 1""",play,title_results,2022-01-23 13:59:57
nergiz,TR,iPad,0,el ino,,select,title_results,2022-01-23 13:59:06
nergiz,TR,iPad,0,chi,"Chicago Med: Season 1: ""Derailed""",play,title_results,2022-01-12 10:51:13
nergiz,TR,iPad,0,chi,,select,title_results,2022-01-12 10:51:06
nergiz,TR,iPad,0,the gui,The Game,select,title_results,2022-01-08 21:05:35
nergiz,TR,iPad,0,the gui,The Guilty,play,title_results,2022-01-08 19:18:52
nergiz,TR,iPad,0,the gui,The Guilty,select,title_results,2022-01-08 19:18:49
nergiz,TR,iPhone,0,the gui,The Guilty,select,title_results,2022-01-07 20:30:31
nergiz,TR,iPad,0,j,John Wick: Chapter 3 - Parabellum,select,title_results,2022-01-03 21:43:13
nergiz,TR,iPad,0,j,John Wick: Chapter 2,play,title_results,2022-01-03 21:42:58
nergiz,TR,iPad,0,j,John Wick: Chapter 2,play,title_results,2022-01-03 18:40:35
nergiz,TR,iPad,0,j,John Wick: Chapter 2,select,title_results,2022-01-03 18:38:32
nergiz,TR,iPad,0,j,John Wick,play,title_results,2022-01-03 16:57:10
nergiz,TR,iPad,0,j,John Wick,select,title_results,2022-01-03 16:56:28
nergiz,TR,iPad,0,j,Joker,select,title_results,2022-01-03 16:56:25
nergiz,TR,iPhone,0,jo,John Wick,select,title_results,2022-01-03 15:37:38
nergiz,TR,iPad,0,nine perfect strangers,,select,title_results,2021-11-22 20:34:38
nergiz,TR,iPad,0,nine perfect strangers,If Anything Happens I Love You,play,title_results,2021-11-22 20:23:16
nergiz,TR,iPad,0,nine perfect strangers,If Anything Happens I Love You,select,title_results,2021-11-22 20:23:03
nergiz,TR,iPad,0,nine perfect strangers,The Interpreter,select,title_results,2021-11-22 20:22:58
nergiz,TR,iPad,0,nine perfect strangers,,select,title_results,2021-11-22 20:22:42
nergiz,TR,iPad,0,fleanag,Yara,select,prequery_results,2021-11-22 20:20:32
nergiz,TR,Android Phone,0,val,"The Valhalla Murders: Season 1: ""Never Before Seen""",play,title_results,2021-11-22 12:17:42
nergiz,TR,Android Phone,0,val,,select,title_results,2021-11-22 12:16:39
nergiz,TR,Android Phone,0,bir ai,"House of Secrets: The Burari Deaths: Limited Series: ""11 Bodies""",play,title_results,2021-11-06 21:14:47
nergiz,TR,Android Phone,0,bir ai,,select,title_results,2021-11-06 21:14:38
nergiz,TR,iPad,0,kefer,Capernaum,play,title_results,2021-10-24 02:40:07
nergiz,TR,iPad,0,kefer,Capernaum,select,title_results,2021-10-23 18:45:47
nergiz,TR,iPad,0,dow,,select,title_results,2021-10-22 20:15:41
nergiz,TR,iPad,0,sht,,select,title_results,2021-10-22 20:15:22
nergiz,TR,iPad,0,sht,,select,title_results,2021-10-22 20:15:07
nergiz,TR,iPad,0,sht,,select,title_results,2021-10-22 20:14:28
nergiz,TR,Android Phone,0,,,select,,2021-05-21 20:46:16
nergiz,TR,Android Phone,0,des,"The Mess You Leave Behind: Limited Series: ""Into the Lion's Den""",play,,2021-05-21 20:44:50
nergiz,TR,Android Phone,0,des,,select,,2021-05-21 20:44:44
nergiz,TR,Android Phone,0,the father,The Remains of the Day,play,,2021-05-20 16:57:53
nergiz,TR,Android Phone,0,the father,The Remains of the Day,select,,2021-05-20 16:56:40
nergiz,TR,Android Phone,0,the father,The Remains of the Day,select,,2021-05-20 16:56:24
nergiz,TR,Android Phone,0,the father,The Trader (Sovdagari),select,,2021-05-20 16:56:16
nergiz,TR,iPad,0,line ,,select,,2021-05-03 15:09:07
nergiz,TR,Android Phone,0,the ,"The Innocent: Limited Series: ""Episode 1""",play,,2021-05-02 13:03:42
nergiz,TR,Android Phone,0,the ,,select,,2021-05-02 13:03:36
nergiz,TR,iPad,0,the father,Noah Land,play,,2021-04-26 20:52:19
nergiz,TR,iPad,0,the father,Noah Land,select,,2021-04-26 20:52:10
nergiz,TR,iPad,0,oct,My Octopus Teacher,play,,2021-04-26 19:03:30
nergiz,TR,iPad,0,oct,My Octopus Teacher,select,,2021-04-26 19:03:12
nergiz,TR,iPad,0,oct,My Octopus Teacher,select,,2021-04-26 19:02:29
nergiz,TR,iPad,0,yeni hayat,Cast Away,play,,2021-04-23 19:38:47
nergiz,TR,iPad,0,yeni hayat,Cast Away,select,,2021-04-23 19:38:14
nergiz,TR,Android Phone,0,lin,,select,,2021-04-08 10:22:50
nergiz,TR,Android Phone,0,,"Riverdale: Season 1: ""Chapter Four: The Last Picture Show""",play,,2021-04-08 10:22:06
nergiz,TR,Android Phone,0,,,select,,2021-04-08 10:21:09
nergiz,TR,iPad,0,line,"Line of Duty: Season 3: ""Episode 1""",play,,2021-04-04 17:33:53
nergiz,TR,iPad,0,line,,select,,2021-04-04 17:33:14
nergiz,TR,Android Phone,0,ucuz roman,,select,,2021-03-24 16:58:01
nergiz,TR,Android Phone,0,,"How I Met Your Mother: Season 5: ""The Window""",play,,2021-03-22 20:48:03
nergiz,TR,Android Phone,0,,,select,,2021-03-22 20:47:52
nergiz,TR,Android Phone,0,,"New Amsterdam: Season 2: ""A Matter of Seconds""",play,,2021-03-22 20:46:21
nergiz,TR,Android Phone,0,,,select,,2021-03-22 20:45:50
nergiz,TR,iPad,0,border,,select,,2021-03-12 19:39:10
nergiz,TR,iPad,0,border,Border,select,,2021-03-12 19:39:01
nergiz,TR,iPad,0,the secret,The Creative Brain,select,,2021-03-08 18:40:37
nergiz,TR,iPad,0,border,,select,,2021-03-08 18:08:31
nergiz,TR,Android Phone,0,col,"Collateral: Limited Series: ""Episode 1""",play,,2021-03-05 09:57:21
nergiz,TR,Android Phone,0,col,,select,,2021-03-05 09:57:12
nergiz,TR,iPad,0,hate,,select,,2021-03-01 20:33:39
nergiz,TR,iPad,0,hate,The Hateful Eight,play,,2021-03-01 17:15:52
nergiz,TR,iPad,0,hate,The Hateful Eight,select,,2021-03-01 17:15:32
nergiz,TR,iPad,0,coroner,,select,,2021-03-01 12:17:20
nergiz,TR,Android Phone,0,blac,"The Blacklist: Season 6: ""The Pharmacist (No. 124)""",play,,2021-02-06 20:51:10
nergiz,TR,Android Phone,0,blac,,select,,2021-02-06 20:51:04
nergiz,TR,Android Phone,0,blac,"Black Mirror: Season 3: ""Nosedive""",play,,2021-02-06 20:45:34
nergiz,TR,Android Phone,0,blac,"Black Mirror: Season 3: ""Nosedive""",play,,2021-02-06 19:58:33
nergiz,TR,Android Phone,0,blac,,select,,2021-02-06 19:57:25
nergiz,TR,Android Phone,0,blac,Black Mirror: Bandersnatch,select,,2021-02-06 19:57:23
nergiz,TR,Android Phone,0,blac,Black Mirror: Bandersnatch,select,,2021-02-06 19:57:20
nergiz,TR,Android Phone,0,blac,Black Mirror: Bandersnatch,select,,2021-02-06 19:57:19
nergiz,TR,iPad,0,,,select,,2021-01-29 21:43:53
nergiz,TR,Android Phone,0,snow,,select,,2021-01-23 22:21:34
nergiz,TR,Android Phone,0,fragmentado,Split,play,,2021-01-15 14:10:34
nergiz,TR,Android Phone,0,fragmentado,Split,select,,2021-01-15 14:10:13
nergiz,TR,iPad,0,mavi,Return to the Blue Lagoon,select,,2021-01-06 16:15:34
nergiz,TR,Android Phone,0,9,Leyla Everlasting,play,,2020-12-21 16:17:11
nergiz,TR,Android Phone,0,9,Leyla Everlasting,select,,2020-12-21 16:17:07
nergiz,TR,Android Phone,0,how,"How I Met Your Mother: Season 1: ""Pilot""",play,,2020-12-17 20:35:22
nergiz,TR,Android Phone,0,how,"How I Met Your Mother: Season 1: ""Pilot""",play,,2020-12-17 19:58:55
nergiz,TR,Android Phone,0,how,,select,,2020-12-17 19:55:10
nergiz,TR,Android Phone,0,the outsider,The Outsider,select,,2020-12-15 13:47:57
nergiz,TR,Android Phone,0,melekler şehri,The Secret,play,,2020-12-13 18:40:02
nergiz,TR,Android Phone,0,melekler şehri,The Secret,play,,2020-12-13 18:26:28
nergiz,TR,Android Phone,0,melekler şehri,The Secret,select,,2020-12-13 18:26:23
nergiz,TR,Android Phone,0,melekler şehri,Sand Storm,select,,2020-12-13 18:25:23
nergiz,TR,Android Phone,0,the rush,Rush,play,,2020-12-13 13:40:26
nergiz,TR,Android Phone,0,the rush,Rush,select,,2020-12-13 13:39:44
nergiz,TR,Android Phone,0,,The Great Gatsby,play,,2020-12-13 13:38:39
nergiz,TR,Android Phone,0,,The Great Gatsby,select,,2020-12-13 13:38:27
nergiz,TR,Android Phone,0,,,select,,2020-12-13 13:37:49
nergiz,TR,Android Phone,0,the in,Untouchable,select,,2020-12-13 13:36:25
nergiz,TR,Android Phone,0,the out,The Outsider,play,,2020-12-13 13:34:24
nergiz,TR,Android Phone,0,the out,The Outsider,select,,2020-12-13 13:33:38
nergiz,TR,Android Phone,0,the out,The Outsider,play,,2020-12-13 13:29:00
nergiz,TR,Android Phone,0,the out,The Outsider,select,,2020-12-13 13:28:37
nergiz,TR,Android Phone,0,antigone,The Skin of the Wolf,select,,2020-12-13 13:26:25
nergiz,TR,Android Phone,0,antigone,,select,,2020-12-13 13:26:03
nergiz,TR,Android Phone,0,to t,To the Bone,select,,2020-12-13 13:24:42
nergiz,TR,Android Phone,0,the professor and the ,The Professor and the Madman,play,,2020-12-12 10:00:16
nergiz,TR,Android Phone,0,the professor and the ,The Professor and the Madman,select,,2020-12-12 10:00:14
nergiz,TR,Android Phone,0,the professor and the ,The Professor and the Madman,select,,2020-12-12 10:00:01
nergiz,TR,Android Phone,0,secret,The Secret,play,,2020-12-08 17:22:24
nergiz,TR,Android Phone,0,secret,The Secret,select,,2020-12-08 17:22:13
nergiz,TR,Android Phone,0,secret,"Secret Garden: Season 1: ""Episode 1""",play,,2020-12-08 17:19:01
nergiz,TR,Android Phone,0,secret,,select,,2020-12-08 17:18:51
nergiz,TR,Android Phone,0,hill,Hillbilly Elegy,play,,2020-12-01 10:00:31
nergiz,TR,Android Phone,0,hill,Hillbilly Elegy,select,,2020-12-01 10:00:21
nergiz,TR,iPad,0,12 monkey,12 Monkeys,select,,2020-11-24 15:39:51
nergiz,TR,Android Phone,0,home,"Homeland: Season 1: ""Grace""",play,,2020-11-15 16:47:55
nergiz,TR,Android Phone,0,home,"Homeland: Season 1: ""Pilot""",play,,2020-11-15 14:05:53
nergiz,TR,Android Phone,0,home,,select,,2020-11-15 14:05:48
nergiz,TR,Android Phone,0,out,"Outlander: Season 1: ""Rent""",play,,2020-10-25 11:11:44
nergiz,TR,Android Phone,0,out,,select,,2020-10-25 11:11:41
nergiz,TR,Android Phone,0,out,,select,,2020-10-25 11:11:39
nergiz,TR,Android Phone,0,out,,select,,2020-10-25 11:10:52
nergiz,TR,Android Phone,0,out,,select,,2020-10-25 11:10:49
nergiz,TR,Android Phone,0,out,,select,,2020-10-25 11:10:49
nergiz,TR,Android Phone,0,out,Outlaw King,select,,2020-10-25 11:10:47
nergiz,TR,Android Phone,0,bro,"Broadchurch: Season 2: ""Episode 1""",play,,2020-10-04 17:29:26
nergiz,TR,Android Phone,0,bro,,select,,2020-10-04 17:29:07
nergiz,TR,iPad,0,broad,,select,,2020-10-04 17:24:39
nergiz,TR,Android Phone,0,the sinner,"The Sinner: Season 2: Julian: ""Part VI""",play,,2020-09-25 11:22:22
nergiz,TR,Android Phone,0,the sinner,,select,,2020-09-25 11:22:02
nergiz,TR,iPad,0,comm,,select,,2020-09-23 19:19:28
nergiz,TR,iPad,0,comm,,select,,2020-09-23 19:19:11
nergiz,TR,iPad,0,comm,,select,,2020-09-23 19:18:59
nergiz,TR,iPad,0,comm,"13 Commandments: Season 1: ""Episode 1""",play,,2020-09-22 20:22:27
nergiz,TR,iPad,0,comm,,select,,2020-09-22 20:22:21
nergiz,TR,iPad,0,comm,"Community: Season 1: ""Community""",play,,2020-09-22 19:45:45
nergiz,TR,iPad,0,comm,,select,,2020-09-22 19:41:59
nergiz,TR,iPad,0,ölüml,Overnight Republic,select,,2020-09-06 18:09:10
nergiz,TR,iPad,0,ölüml,Mortal World,play,,2020-09-05 20:40:18
nergiz,TR,iPad,0,ölüml,Mortal World,select,,2020-09-05 20:40:14
nergiz,TR,iPad,0,ava5ar,"Avatar: The Last Airbender: Book 1: ""The Boy in the Iceberg""",play,,2020-09-04 21:14:04
nergiz,TR,iPad,0,ava5ar,,select,,2020-09-04 21:13:50
nergiz,TR,iPad,0,ölümlü,Among Family,select,,2020-09-04 21:08:24
nergiz,TR,iPad,0,ölümlü,Mortal World,play,,2020-09-04 21:06:06
